Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672189000000000000,2015-12-02T23:00:35Z,saggenstrahle2,"RT @HeedThisWarning: Barbara Spectre opens new Twitter account after suspension for promoting #WhiteGenocide

#WR
#WPWW
#WhiteLivesMatter h…",,,,,actual,http://pbs.twimg.com/media/CT-KsFEUcAAQBcZ.jpg,,,https://twitter.com/saggenstrahle2/status/672188640018178049
twitter,672169000000000000,2015-12-02T21:43:33Z,Ungie29,Lol reading #WhiteLivesMatter tweets is amusing. Some people jus want to feel oppressed I guess .😂,,,35.9078,127.7669,enrichment,,,,https://twitter.com/Ungie29/status/672169255169867776
twitter,672162000000000000,2015-12-02T21:13:03Z,beanner97,RT @Jared_Melton1: #WhiteLivesMatter https://t.co/jF9vQfswwg,,,,,actual,http://pbs.twimg.com/media/CVP_FDoVAAA6qcm.jpg,,,https://twitter.com/beanner97/status/672161580767944704
twitter,672156000000000000,2015-12-02T20:52:48Z,thoratomas,@andresingi afhverju þurfti okkar maður að flækjast inn í þennan nýlenduherrafélagsskap og verða talsmaður: #WhiteLivesMatter,,,,,actual,,,,https://twitter.com/thoratomas/status/672156483409285120
twitter,672139000000000000,2015-12-02T19:44:16Z,jonottawa,"Black teen kidnaps, rapes & robs white woman. MSM is silent. https://t.co/7qUh4AiXve #whitelivesmatter #waronwhites https://t.co/k2cKKbvfff",,http://www.al.com/news/birmingham/index.ssf/2015/11/hunt_continues_for_teen_charge.html,,,actual,http://pbs.twimg.com/media/CVPrEt-WwAA0fCl.png,,,https://twitter.com/jonottawa/status/672139236569513985
twitter,672131000000000000,2015-12-02T19:12:15Z,Fighter4SA,#StopWhiteGenocideInSA #StopTheHate #StopTheViolence #WhiteLivesMatter https://t.co/06JEbDVClN,,,,,actual,http://pbs.twimg.com/media/CVPjvbNWEAAshOX.jpg (menu: 0.7496640086174011),,,https://twitter.com/Fighter4SA/status/672131181215920128
twitter,672130000000000000,2015-12-02T19:07:09Z,Fighter4SA,#StopWhiteGenocideInSA #StopTheViolence #StopTheHate #WhiteLivesMatter #BoereBloei #PlaasMoorde https://t.co/9CxOiD7GE7,,,,,actual,http://pbs.twimg.com/media/CVPijHXUYAERURa.jpg,,,https://twitter.com/Fighter4SA/status/672129894269210624
twitter,672119000000000000,2015-12-02T18:24:09Z,altheeyah,"RT @gurganussss: "" #WhiteLivesMatterButTheyreNotTheOnesBeingKilledForTheirSkinColorSoUntilYallActLikeAllLivesMatterWeAreUsingBlackLivesMatt…",,,,,actual,,,,https://twitter.com/altheeyah/status/672119075066245120
twitter,672112000000000000,2015-12-02T17:57:57Z,devildogtigress,RT @kkiinnsseeyy: #WhiteLivesMatterToo https://t.co/GcN3ggE6j5,,,,,actual,http://pbs.twimg.com/media/CVLs8ekUwAAn0xU.jpg,,,https://twitter.com/devildogtigress/status/672112481624571904
twitter,672092000000000000,2015-12-02T16:36:01Z,blackbritrock,RT @LadySandersfarm: This is great! White youth getting a gut full. #WhiteLivesMatter  https://t.co/b2D7wzS8ya https://t.co/GCbUdg4pEn,,http://www.dailywire.com/news/1406/ucsb-white-student-union-stage-white-solidarity-pardes-seleh,,,actual,http://pbs.twimg.com/media/CU8tVj6U8AATEDt.jpg,,,https://twitter.com/blackbritrock/status/672091860660125696
twitter,672085000000000000,2015-12-02T16:10:17Z,LukeJFontaine,@BR_NFL I can't breathe! #WhiteLivesMatter,,,56.1304,-106.3468,enrichment,,,,https://twitter.com/LukeJFontaine/status/672085385221042178
twitter,672071000000000000,2015-12-02T15:13:50Z,faro_ntsinde,You can also make #WhiteLivesMatter too. He's still a suspect.  https://t.co/MQU0S558Wb,https://twitter.com/BarracudaMama/status/672056086191587328,https://twitter.com/BarracudaMama/status/672056086191587328,,,actual,,,,https://twitter.com/faro_ntsinde/status/672071180115947520
twitter,672070000000000000,2015-12-02T15:07:55Z,Mak_Nation,#whitelivesmatter https://t.co/HAwFKq1XTZ,https://twitter.com/AnimalPlanet/status/671784662029770752,https://twitter.com/AnimalPlanet/status/671784662029770752,,,actual,,,,https://twitter.com/Mak_Nation/status/672069690366156800
twitter,672065000000000000,2015-12-02T14:48:40Z,ExUnitateVires,"RT @Pienktamatie: Help VANDAG 'n familie wat gaan honger slaap
@MiljoenvirSteve @JaninevdVyver @steve_hofmeyr 
#WhiteLivesMatter http://t.c…",,,-33.9249,18.4241,enrichment,http://pbs.twimg.com/media/CNzf-fzU8AALcWb.jpg (pick: 0.9121326804161072),,,https://twitter.com/ExUnitateVires/status/672064846653956096
twitter,671977000000000000,2015-12-02T08:58:17Z,Zam_Zonite,RT @LadySandersfarm: When will media call these hate crimes? #WhiteLivesMatter  https://t.co/fxOre1Sfz0 https://t.co/pwc8cGAK11,,http://stop-hate-crimes.com/2015/11/28/white-homeless-veteran-beaten-to-death-by-black-mob-aged-12-34-in-philadelphia/,46.2276,2.2137,enrichment,http://pbs.twimg.com/media/CU-qGtBVEAQ_HUF.jpg,,,https://twitter.com/Zam_Zonite/status/671976670392393728
twitter,671973000000000000,2015-12-02T08:41:51Z,Philibert26,RT @LadySandersfarm: When will media call these hate crimes? #WhiteLivesMatter  https://t.co/fxOre1Sfz0 https://t.co/pwc8cGAK11,,http://stop-hate-crimes.com/2015/11/28/white-homeless-veteran-beaten-to-death-by-black-mob-aged-12-34-in-philadelphia/,,,actual,http://pbs.twimg.com/media/CU-qGtBVEAQ_HUF.jpg,,,https://twitter.com/Philibert26/status/671972532338208768
twitter,671958000000000000,2015-12-02T07:44:39Z,Egalitarius7,"@IAMKELLYBROOK is magic <3

#WhiteGirlsAreMagic
#WhiteLivesMatter https://t.co/GW1CKuTeZt",,,,,actual,http://pbs.twimg.com/media/CVNGVqVXIAAtI0C.jpg,,,https://twitter.com/Egalitarius7/status/671958141572132864
twitter,671957000000000000,2015-12-02T07:39:59Z,Egalitarius7,"@KateUpton is magic <3

#WhiteGirlsAreMagic
#WhiteLivesMatter https://t.co/X3lfTeAbGQ",,,,,actual,http://pbs.twimg.com/media/CVNFQ2WXIAA-PPM.jpg,,,https://twitter.com/Egalitarius7/status/671956963249553408
twitter,671953000000000000,2015-12-02T07:22:26Z,BerndRindermann,RT @RebellionReport: #WhiteLivesMatter #BlackLiesMatter #PatriotBrigade #TCOT #TGDN #WAAR #OCRA #TeaParty #GOP #UniteBlue #LiberalLogic htt…,,,,,actual,http://pbs.twimg.com/media/CVLZBa5UAAARmb7.jpg,,,https://twitter.com/BerndRindermann/status/671952549390356480
twitter,671885000000000000,2015-12-02T02:54:39Z,redgirlrising,"RT @youhateroads: #BlackLivesMatter 
#WhiteLivesMatter 
#AllLivesMatter 

Except the 1%.",,,,,actual,,,,https://twitter.com/redgirlrising/status/671885156618125312
twitter,671877000000000000,2015-12-02T02:20:55Z,SJWarrior88,"RT @genophilia: #WhiteStudentUnions: Their time has come 
#ISaluteWhitePeople #WhiteGirlsAreMagic
#WhiteLivesMatter #WhitePeople https://t.…",,,60.472,8.4689,enrichment,http://pbs.twimg.com/media/CUf3K7hUAAAfXAk.jpg,,,https://twitter.com/SJWarrior88/status/671876669678952449
