Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672480000000000000,2015-12-03T18:17:44Z,Bolaji_Alli,"RT @BerenabasG: Make This Viral!! 
We Need Answers!! @SFPD 
#BlackLivesMatter #SFPD https://t.co/93mg3AEoPM",,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672246445940989952/pu/img/ZeNkD4JnHflj7hpS.jpg,,,https://twitter.com/Bolaji_Alli/status/672479846136750080
twitter,672480000000000000,2015-12-03T18:17:30Z,QuePasaVallarta,Most urgent issue-AfroAmericans killed by police on the streets or in custody. #FeelTheBern #BlackLivesMatter  https://t.co/TBfhh14uha,https://twitter.com/globalweirding/status/668693249851174912,https://twitter.com/globalweirding/status/668693249851174912,,,actual,,,0.8,https://twitter.com/QuePasaVallarta/status/672479787701526528
twitter,672480000000000000,2015-12-03T18:17:08Z,NatureFaery73,RT @kimczwicker: Demand an End to Dog Discrimination in #Ontario https://t.co/SREb890qvj #animalwelfare #animallivesmatter #dogs,,http://www.thepetitionsite.com/549/744/965/demand-an-end-to-dog-discrimination-in-ontario/#bbtw=595949325,,,actual,,,,https://twitter.com/NatureFaery73/status/672479696517505024
twitter,672480000000000000,2015-12-03T18:16:36Z,MuryumKhan1,#SyrianLivesMatter https://t.co/lqCIf8u7BT,,,,,actual,http://pbs.twimg.com/media/CVUgmSJXAAAHrXw.jpg,,,https://twitter.com/MuryumKhan1/status/672479563293843457
twitter,672479000000000000,2015-12-03T18:16:16Z,aandreavitch,"RT josephjett ""It is difficult to hold the police to a higher standard
when we hold ourselves to no standard at all
Make #BlackLivesMatter""",,,,,actual,,,,https://twitter.com/aandreavitch/status/672479479160246272
twitter,672479000000000000,2015-12-03T18:14:29Z,gregorychankins,RT @elliesoderstrom: From a friend on Facebook.  #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter https://t.co/bk3pZ7fnlv,,,,,actual,http://pbs.twimg.com/media/CVUVFrsVAAAz5-6.jpg (screenshot: 0.5978509187698364),,,https://twitter.com/gregorychankins/status/672479031246217216
twitter,672479000000000000,2015-12-03T18:13:26Z,hugginorminah,RT @ohmahlauren: #MuslimLivesMatter,,,,,actual,,,,https://twitter.com/hugginorminah/status/672478765264539649
twitter,672479000000000000,2015-12-03T18:13:06Z,El_FuegoSA,"Bcoz its actions of the po₩er class ₩ho o₩n the media....this ₩ill never be aired!!! 

#AllLivesMatter still. God... https://t.co/dtvOy1tco8",,http://fb.me/2hPtIX1IW,,,actual,,,,https://twitter.com/El_FuegoSA/status/672478680979890176
twitter,672479000000000000,2015-12-03T18:13:00Z,GrandmasterJay1,#OnlyWeCanFixUs #blacklivesmatter #hiddenleaders #power #election2016 #presidentialelection… https://t.co/wN1MVeEFRT,,https://www.instagram.com/p/-c8Js_lEre/,,,actual,,,,https://twitter.com/GrandmasterJay1/status/672478656011378688
twitter,672479000000000000,2015-12-03T18:12:37Z,GrandmasterJay1,#OnlyWeCanFixUs #realtalk #blacknation #africanamerican #blacklivesmatter #blackandwhite… https://t.co/WT665AHpsH,,https://www.instagram.com/p/-oJmOzlEhk/,,,actual,,,,https://twitter.com/GrandmasterJay1/status/672478561979244544
twitter,672478000000000000,2015-12-03T18:10:16Z,sbruno539,I'm on board with is!! #womenkickass #itsabouttimm #BlackLivesMatter https://t.co/i7COgvaLYX,,,,,actual,http://pbs.twimg.com/media/CVUfJT0WsAAVa3C.jpg,,,https://twitter.com/sbruno539/status/672477967734341632
twitter,672478000000000000,2015-12-03T18:08:48Z,tfwnokgf,@douched_ #ClayPigeonLivesMatter,,,60.5,8.5,enrichment,,,,https://twitter.com/tfwnokgf/status/672477599210295296
twitter,672477000000000000,2015-12-03T18:06:40Z,Starzlove83,RT @jeanniology: We're Americans and #AmericanLivesMatter - We better stand together before none of us can stand. #tcot https://t.co/YDcDgF…,,,,,actual,http://pbs.twimg.com/media/CVTwklAWwAAIkX0.jpg,,,https://twitter.com/Starzlove83/status/672477064528793600
twitter,672477000000000000,2015-12-03T18:04:57Z,UlrikaBarkstrom,"RT @the_intercept: ""His hate is dangerous, and he’s made it OK."" #BlackLivesMatter protesters weren't allowed to enter Trump rally: https:/…",,http://interc.pt/1YLbftz,,,actual,,,,https://twitter.com/UlrikaBarkstrom/status/672476632322543616
twitter,672477000000000000,2015-12-03T18:04:35Z,MeeMeeAlAradi,"White police officer holds gun to a black man's head during a traffic stop! Racism in USA is fatal
#BlackLivesMatter https://t.co/2X091tPFCP",,http://youtu.be/KkQGyG9rm9w,29.3,47.5,enrichment,,,0.9,https://twitter.com/MeeMeeAlAradi/status/672476537296408576
twitter,672477000000000000,2015-12-03T18:04:33Z,UlrikaBarkstrom,RT @the_intercept: #BlackLivesMatter activists blocked from entering Trump campaign rally: https://t.co/AfiAMtSRlr by @juanmthompson https:…,,http://interc.pt/1YLbftz,,,actual,http://pbs.twimg.com/media/CVUWa_YWcAAOrNX.jpg,,,https://twitter.com/UlrikaBarkstrom/status/672476531214688256
twitter,672476000000000000,2015-12-03T18:03:27Z,Scott_Olads,"RT @BerenabasG: Make This Viral!! 
We Need Answers!! @SFPD 
#BlackLivesMatter #SFPD https://t.co/93mg3AEoPM",,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672246445940989952/pu/img/ZeNkD4JnHflj7hpS.jpg,,,https://twitter.com/Scott_Olads/status/672476253581139968
twitter,672476000000000000,2015-12-03T18:03:05Z,KieranMonroe,"RT @MsKathyBates: #BlackLivesMatter doesn't negate all lives. It is ''a response to anti-Black racism that permeates our society."" https://…",https://twitter.com/1977_lilly/status/669510519825571841,https://twitter.com/1977_lilly/status/669510519825571841,52.4,-1.2,enrichment,,,,https://twitter.com/KieranMonroe/status/672476160312401922
twitter,672476000000000000,2015-12-03T18:02:17Z,KnightBLKRifle,RT @LCruzador: Praised to God that we have these brave men & women protecting us at our homeland. #BlueLivesMatter #SanBernadino  https://t…,https://twitter.com/latimes/status/672243574696751104,https://twitter.com/latimes/status/672243574696751104,,,actual,,,,https://twitter.com/KnightBLKRifle/status/672475961808564224
twitter,672475000000000000,2015-12-03T17:58:24Z,robbyjr04,"Once again, foreign press trumps #MSM -> #courage #BlueLivesMatter https://t.co/SVkSiA6k9G #SanBernardino",,http://dailym.ai/1TzGrcp,,,actual,,,,https://twitter.com/robbyjr04/status/672474980752330752
twitter,672475000000000000,2015-12-03T17:58:02Z,ausetkmt,@DukeOfZamunda U Stop Lyin. Tellem @Nettaaaaaaaa The FACTS. Who Really thinks this isnt #whiteterroism Cuz ALL #BlackLivesMatter TO US.,,,53.5,53.5,enrichment,,,,https://twitter.com/ausetkmt/status/672474892122632193
twitter,672475000000000000,2015-12-03T17:57:41Z,1denmadrid,RT @Hatewatch: FBI busts ‘hit group’ leader buying weapons to ‘execute’ Jews & blacks #BlackLivesMatter https://t.co/vNGjP0cWxG https://t.c…,,http://www.rawstory.com/2015/12/fbi-anti-terrorism-unit-busts-racist-hit-group-leader-buying-machine-guns-to-execute-jews-and-blacks/,,,actual,http://pbs.twimg.com/media/CVT37rSWUAI-DMY.jpg,,0.8,https://twitter.com/1denmadrid/status/672474804377804800
twitter,672475000000000000,2015-12-03T17:57:07Z,Irammalik_177,RT @LeagueNValley: Garcia at @UNDPINGO at #UnitedNations says regarding #BlackLivesMatter we need to be careful to care as much about in US…,,,,,actual,,,,https://twitter.com/Irammalik_177/status/672474660836089858
twitter,672475000000000000,2015-12-03T17:56:48Z,darab13,RT @trump_nation: Prayers going out to all the families of those murdered in California. @realDonaldTrump #AllLivesMatter,,,,,actual,,,,https://twitter.com/darab13/status/672474579483254784
twitter,672474000000000000,2015-12-03T17:56:01Z,ReallyRicks,"The @NYDailyNews, @ShaunKing #BlackLivesMatter & #BlackTwitter hate White Christianity. #thoughtsandprayers https://t.co/9d12Fa4ps2",,,,,actual,http://pbs.twimg.com/media/CVUb4o9XAAAHMuB.jpg,,,https://twitter.com/ReallyRicks/status/672474381340254209
twitter,672474000000000000,2015-12-03T17:55:26Z,evaferguson2,"RT @the_intercept: ""His hate is dangerous, and he’s made it OK."" #BlackLivesMatter protesters weren't allowed to enter Trump rally: https:/…",,http://interc.pt/1YLbftz,,,actual,,,,https://twitter.com/evaferguson2/status/672474238016610304
twitter,672474000000000000,2015-12-03T17:55:03Z,_niikg,"RT @elisssssar: #AllLivesMatter, only when it's convenient",,,,,actual,,,,https://twitter.com/_niikg/status/672474140645961728
twitter,672474000000000000,2015-12-03T17:54:22Z,Fabmeenne,RT ali: No black kids could be found in RahmEmanuel's Twitter cover picture. #LaquanMcDonald #BlackLivesMatter … https://t.co/6sx4nplUDA,,https://goo.gl/t4fpx2,,,actual,,,,https://twitter.com/Fabmeenne/status/672473968092188672
twitter,672474000000000000,2015-12-03T17:53:36Z,rLovelaceJrMKTG,"RT @the_intercept: ""His hate is dangerous, and he’s made it OK."" #BlackLivesMatter protesters weren't allowed to enter Trump rally: https:/…",,http://interc.pt/1YLbftz,,,actual,,,,https://twitter.com/rLovelaceJrMKTG/status/672473773845663744
twitter,672474000000000000,2015-12-03T17:53:20Z,FRANKJ3213,"RT @TACM_Literature: #Read>https://t.co/SUCbdTxKTl
https://t.co/5hXMPmE8T7

#TeamJesus #revelations #Prophecy #life #ChristianLivesMatter h…",,http://www.alamoministries.com/Newsletters/22300.pdf  http://www.alamoministries.com,6.4,-66.6,enrichment,http://pbs.twimg.com/media/CUlgw_IVAAAWD_X.jpg,,,https://twitter.com/FRANKJ3213/status/672473709651869696
twitter,672474000000000000,2015-12-03T17:52:59Z,APIdentidade,Last 20th of November. #thisismyidentity #trans. #TransLivesMatter  https://t.co/oeSTkrLD4u,https://twitter.com/Aligiann/status/669060027521630208,https://twitter.com/Aligiann/status/669060027521630208,,,actual,,,,https://twitter.com/APIdentidade/status/672473618077655041
twitter,672474000000000000,2015-12-03T17:52:59Z,uudubor,"RT @BerenabasG: Make This Viral!! 
We Need Answers!! @SFPD 
#BlackLivesMatter #SFPD https://t.co/93mg3AEoPM",,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672246445940989952/pu/img/ZeNkD4JnHflj7hpS.jpg,,,https://twitter.com/uudubor/status/672473618262138880
twitter,672473000000000000,2015-12-03T17:51:06Z,HolidaySeasonn,"RT @BerenabasG: Make This Viral!! 
We Need Answers!! @SFPD 
#BlackLivesMatter #SFPD https://t.co/93mg3AEoPM",,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672246445940989952/pu/img/ZeNkD4JnHflj7hpS.jpg,,,https://twitter.com/HolidaySeasonn/status/672473144884461568
twitter,672473000000000000,2015-12-03T17:50:03Z,AnonStrikeBack,RT @the_intercept: #BlackLivesMatter activists blocked from entering Trump campaign rally: https://t.co/AfiAMtSRlr by @juanmthompson https:…,,http://interc.pt/1YLbftz,,,actual,http://pbs.twimg.com/media/CVUWa_YWcAAOrNX.jpg,,,https://twitter.com/AnonStrikeBack/status/672472882660921344
twitter,672473000000000000,2015-12-03T17:50:03Z,OneMillionHouse,RT @SeymourSusanne: #BlackLivesMatterUK Compelling challenging verse from Michelle 'Mother' Hubbard brings new ways of understanding how Bl…,,,,,actual,,0.9,,https://twitter.com/OneMillionHouse/status/672472883185238016
twitter,672473000000000000,2015-12-03T17:49:54Z,officiallaurean,"RT @BerenabasG: Make This Viral!! 
We Need Answers!! @SFPD 
#BlackLivesMatter #SFPD https://t.co/93mg3AEoPM",,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672246445940989952/pu/img/ZeNkD4JnHflj7hpS.jpg,,,https://twitter.com/officiallaurean/status/672472844983476225
twitter,672473000000000000,2015-12-03T17:49:42Z,AnonStrikeBack,"RT @the_intercept: ""His hate is dangerous, and he’s made it OK."" #BlackLivesMatter protesters weren't allowed to enter Trump rally: https:/…",,http://interc.pt/1YLbftz,,,actual,,,,https://twitter.com/AnonStrikeBack/status/672472793787822080
twitter,672473000000000000,2015-12-03T17:49:01Z,sana_i_patel,@PigSpotter hope he's doing better. #AllLivesMatter,,,-26.2,28.0,enrichment,,,,https://twitter.com/sana_i_patel/status/672472620663730177
twitter,672472000000000000,2015-12-03T17:48:27Z,zaki57252458,"RT @lex_looper: This foolery is why people laugh at the BlackLivesMatter movement, the leaders are misled. It's embarrassing.",,,28.6,77.2,enrichment,,,0.8,https://twitter.com/zaki57252458/status/672472477855944704
twitter,672472000000000000,2015-12-03T17:48:02Z,jysbr,Are there really MULTIPLE white people offended by The Wiz having an all black cast? #TheWiz #WhiteLivesMatter,,,,,actual,,,,https://twitter.com/jysbr/status/672472374940405760
twitter,672472000000000000,2015-12-03T17:45:39Z,ReqxOG,"@kingwallbergy 😂😂😂 Yeah mane, #BlackLivesMatter . What's mines is yours",,,,,actual,,,,https://twitter.com/ReqxOG/status/672471773816954880
twitter,672472000000000000,2015-12-03T17:44:46Z,munchkineeyore,#StopBombingSyria #DontBombSyria #AllLivesMatter #NotInMyName https://t.co/HiVfAMvQRc,,https://www.facebook.com/stopthewarcoalition/posts/1089577097732865,,,actual,,,,https://twitter.com/munchkineeyore/status/672471552747814912
twitter,672471000000000000,2015-12-03T17:42:07Z,enfesadablase,"https://t.co/YkzEBJI0mb
This is how american had became under @BarackObama and his #blackLivesMatter thugs #lameduck #IslamicsGoHome",,http://woundedamericanwarrior.com/terror-racist-farooq-saeed-muhammad/,,,actual,,,,https://twitter.com/enfesadablase/status/672470886520397825
twitter,672471000000000000,2015-12-03T17:41:22Z,codycam27,"RT @ThrashaBomb: Dear @MinneapolisPD:
Stop fucking up.
#Justice4Jamar #4thPrecinctShutDown #BlackLivesMatter https://t.co/54LItaN6vq",,,,,actual,http://pbs.twimg.com/media/CVUEsW9UEAAvrs7.jpg (snowplow: 0.8233335614204407),,,https://twitter.com/codycam27/status/672470696442863617
twitter,672471000000000000,2015-12-03T17:40:47Z,overdrev,RT @the_intercept: #BlackLivesMatter activists blocked from entering Trump campaign rally: https://t.co/AfiAMtSRlr by @juanmthompson https:…,,http://interc.pt/1YLbftz,,,actual,http://pbs.twimg.com/media/CVUWa_YWcAAOrNX.jpg,,,https://twitter.com/overdrev/status/672470547310256128
twitter,672470000000000000,2015-12-03T17:40:30Z,CatchlightAnne,Watched this last night #BlackLivesMatter The injustice took my breath away & Trump's poll no.s are up: rise up too. https://t.co/1SwJ2HatgV,https://twitter.com/theyoungturks/status/672452849566019584,https://twitter.com/theyoungturks/status/672452849566019584,,,actual,,,,https://twitter.com/CatchlightAnne/status/672470479408644097
twitter,672470000000000000,2015-12-03T17:40:30Z,CatchlightAnne,Absolutely #JusticeforTamir #BlackLivesMatter Police tore down their protest site last night but never their spirit! https://t.co/8c0XVmjZ0z,https://twitter.com/tcgdc/status/672457680355639296,https://twitter.com/tcgdc/status/672457680355639296,,,actual,,,0.8,https://twitter.com/CatchlightAnne/status/672470479404449792
twitter,672470000000000000,2015-12-03T17:40:08Z,RoseMLafreniere,"#EricGarner #LaquanMcDonald #SandraBland  & on & on #nojusticenopeace #BlackLivesMatter You listening, @NAPOpolice ? https://t.co/UVBFMpwgNM",https://twitter.com/KeeganNYC/status/672468896155348992,https://twitter.com/KeeganNYC/status/672468896155348992,,,actual,,,,https://twitter.com/RoseMLafreniere/status/672470386265731072
twitter,672470000000000000,2015-12-03T17:39:08Z,ProtestPin,RT freeandclear1: #SanFrancisco #BlackLivesMatter #Protest Today https://t.co/xC4a9FdOwy …,https://twitter.com/Jayron26/status/672464443310276608,https://twitter.com/Jayron26/status/672464443310276608,,,actual,,,,https://twitter.com/ProtestPin/status/672470134255153152
twitter,672470000000000000,2015-12-03T17:38:47Z,TheGanttGuy,RT @DLoesch: Moment brave San Bernardino cop reassures terrified workers he'll protect them from massacre #BlueLivesMatter  https://t.co/zW…,,http://www.dailymail.co.uk/news/article-3344487/Moment-brave-San-Bernardino-cop-reassures-terrified-workers-ll-protect-massacre.html,,,actual,,,,https://twitter.com/TheGanttGuy/status/672470045063118848
twitter,672470000000000000,2015-12-03T17:38:29Z,LueRush,RT @DjBoogieBang: #WhitePeipleWhitePeopleing #WhiteCulture #ChickenLivesMatter https://t.co/giEAvEO4ja,https://twitter.com/n1irving/status/672450155753242624,https://twitter.com/n1irving/status/672450155753242624,,,actual,,,,https://twitter.com/LueRush/status/672469969226043393
twitter,672470000000000000,2015-12-03T17:37:08Z,NahHomie,"RT @Cryptoterra: weird coincidence: if you rearrange the letters in #AllLivesMatter it spells ""I'm a racist""",,,,,actual,,,,https://twitter.com/NahHomie/status/672469630695383040
twitter,672469000000000000,2015-12-03T17:36:28Z,TawandaMaz,Africa should unite against racist pricks like @realDonaldTrump screw your investment and your damn ethos #BlackLivesMatter ✊,,,-33.9,18.4,enrichment,,,0.9,https://twitter.com/TawandaMaz/status/672469464739377152
twitter,672469000000000000,2015-12-03T17:36:00Z,willsmith700,RT @the_intercept: #BlackLivesMatter activists blocked from entering Trump campaign rally: https://t.co/AfiAMtSRlr by @juanmthompson https:…,,http://interc.pt/1YLbftz,,,actual,http://pbs.twimg.com/media/CVUWa_YWcAAOrNX.jpg,,,https://twitter.com/willsmith700/status/672469344014770176
twitter,672469000000000000,2015-12-03T17:35:46Z,DjBoogieBang,#WhiteLivesMatter  https://t.co/n4Cs52vAAo,https://twitter.com/complexmag/status/672460302592704512,https://twitter.com/complexmag/status/672460302592704512,,,actual,,,,https://twitter.com/DjBoogieBang/status/672469287471292416
twitter,672469000000000000,2015-12-03T17:35:40Z,TheRemiMusic,RT @BernieSanders: I believe in equal treatment for African-Americans who are right to proclaim the moral principle that #BlackLivesMatter.,,,56.1,-106.3,enrichment,,,,https://twitter.com/TheRemiMusic/status/672469262733205504
twitter,672469000000000000,2015-12-03T17:35:26Z,NaumanIsHere,100s of children were killlled in KENYA . no one noticed. R they not human?? y no DP trend #BlackLivesMatter .,,,30.4,69.3,enrichment,,,0.8,https://twitter.com/NaumanIsHere/status/672469201102221312
twitter,672469000000000000,2015-12-03T17:35:04Z,reform_si,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,,,actual,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/reform_si/status/672469110559784960
twitter,672469000000000000,2015-12-03T17:34:12Z,DjBoogieBang,#WhitePeipleWhitePeopleing #WhiteCulture #ChickenLivesMatter https://t.co/giEAvEO4ja,https://twitter.com/n1irving/status/672450155753242624,https://twitter.com/n1irving/status/672450155753242624,,,actual,,,,https://twitter.com/DjBoogieBang/status/672468891461922816
twitter,672469000000000000,2015-12-03T17:32:56Z,Blanca60394251,"RT @ImmigrantNacion: #GoVote 
Be the voice of the #11Million, because #11MillionLivesMatter #2016Elections 
#TNTVote #TNTweeters 
#AINF htt…",,,,,actual,http://pbs.twimg.com/media/CVTFJk5UsAAd-6F.jpg,,,https://twitter.com/Blanca60394251/status/672468571776155648
twitter,672468000000000000,2015-12-03T17:31:33Z,hadidspurpose,wtf is this racism #SyrianLivesMatter #PrayForSyria https://t.co/hGkDa7sM8f,,,,,actual,http://pbs.twimg.com/media/CVUWSVfWEAQL7R9.jpg,,,https://twitter.com/hadidspurpose/status/672468226803163137
twitter,672468000000000000,2015-12-03T17:30:58Z,Dc37Deborah,"RT @LindaSuhler: Today reminds us our law enforcement officers face extraordinary challenges.
Please pray for them.
#BlueLivesMatter https:…",,,,,actual,http://pbs.twimg.com/media/CVR-NFLUkAElMKR.png,0.9,,https://twitter.com/Dc37Deborah/status/672468076898746368
twitter,672468000000000000,2015-12-03T17:30:56Z,Homulillies,RT @PrisonPlanet: Another public relations disaster for #BlackLivesMatter https://t.co/4fp8tXkHTQ,,,,,actual,http://pbs.twimg.com/media/CVS8N6oXAAE7wyH.jpg,,,https://twitter.com/Homulillies/status/672468068455591938
twitter,672468000000000000,2015-12-03T17:30:37Z,PunkSpider4,RT @Hatewatch: White killers go 2 Burger King: Race #PlannedParenthood & White Privilege #BlackLivesMatter https://t.co/xlvyzxydkF https://…,,http://www.salon.com/2015/12/01/white_killers_go_to_burger_king_race_planned_parenthood_and_our_diseased_white_privilege/,,,actual,http://pbs.twimg.com/media/CVT5qbGW4AAYa-2.jpg,,,https://twitter.com/PunkSpider4/status/672467992580501507
twitter,672468000000000000,2015-12-03T17:30:25Z,neils_rt,RT @blackkthunda: During this guy's presentation on environmental justice he said #AllLivesMatter 😒 do u even know what ur saying,,,51.5,-0.1,enrichment,,,,https://twitter.com/neils_rt/status/672467940105670656
